x1,x2,x3,x4,x5
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
2,2,2,2,2
4,4,4,4,4
2,2,2,2,2
2,2,2,2,2
